DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Belgium,2018,0.25,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Belgium,2019,0.41,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Belgium,2020,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2011,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2017,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Bulgaria,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2011,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2012,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2013,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2014,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2015,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2016,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2017,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2018,0.11,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2019,0.14,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Switzerland,2020,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Cyprus,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2011,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2012,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2014,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2015,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2016,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2017,0.13,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2018,0.09,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2019,0.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Czechia,2020,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2011,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2012,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2013,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2014,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2015,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2016,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2017,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2018,0.27,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2019,0.27,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2020,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2011,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2012,0.53,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2013,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2014,0.53,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2015,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2016,0.48,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2017,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2018,0.61,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2019,0.34,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Denmark,2020,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2017,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Estonia,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2011,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2012,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2014,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2015,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2016,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2017,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2018,0.19,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2019,0.21,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Greece,2020,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2011,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2012,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2013,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2014,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2015,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2016,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2017,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2018,0.22,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2019,0.15,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Spain,2020,0.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2011,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2012,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2013,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2014,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2015,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2016,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2017,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2018,0.21,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2019,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2011,0.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2012,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2013,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2014,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2015,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2016,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2019,0.08,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Finland,2020,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2011,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2012,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2013,0.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2014,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2015,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2016,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2017,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2018,0.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2019,0.11,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,France,2020,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2012,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2013,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2014,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2015,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2016,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2017,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2018,0.1,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Croatia,2020,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2011,0.44,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2012,0.48,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2013,0.37,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2014,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2015,0.45,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2016,0.46,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2017,0.63,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2018,0.57,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2019,0.44,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Hungary,2020,0.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2011,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2012,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2013,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2014,0.45,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2015,0.63,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2016,0.61,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2017,0.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2018,0.41,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2019,0.28,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Ireland,2020,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2014,0.8,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Iceland,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2011,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2012,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2013,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2014,0.13,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2015,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2016,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2017,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2018,0.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2019,0.15,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Italy,2020,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2011,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2012,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2013,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2015,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Liechtenstein,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Lithuania,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Lithuania,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Lithuania,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Lithuania,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Females,Less than 65 years,Dementia,Lithuania,2015,0.07,
